temp_max,temp_mean,prec_mean,1,5,7,13,22,30,37,38,99,98,97,96
-0.23783350361156722,0.9999999999999999,0.9831456155915607,-0.22003304567502374,-0.5869320560012763,-0.757957199766922,-0.1325785877997857,0.4851337518411316,-0.34285635030984857,-0.44058118968138393,0.00957134757351413,-0.9938029161921924,-0.910194971359453,-0.410567811550975,0.06522928226761188
1.0,-0.23783350361156727,-0.11315004462009993,0.6982980117088354,-0.3081551759005461,0.6520034982641087,-0.4675226662675528,-0.6404021734925313,-0.44992816743308,-0.7635480760006158,-0.908802859091868,0.12839748632847392,0.3448476870499724,0.5129208972150879,0.6725313921450691
