,temp_max,temp_mean,prec_mean,1,5,7,13,22,30,37,38,99,98,97,96
slope,-0.6276903676827791,2.7497631654169568,1.0,-0.0015640301441502767,-0.23456250209646545,-0.4289954574417597,-0.11338173117424048,0.17172418650189855,-0.12964873612460817,-0.01834782241401181,-0.033800180846224014,-0.34871281031218226,-0.10247004387916964,-0.019496772235274778,0.012213989162952719
intercept,26.035931690134113,8.848129413900114,0.0,0.8983627795962529,1.212158147164946,1.6644607818963957,0.2674297421783547,0.0428549026531409,0.9283984634592845,0.5359988032298633,0.12782841091176883,1.5492090733194201,1.0251863060418902,0.8793978597372655,0.8378699142594918
rvalue,-0.11315004462009993,0.9831456155915607,1.0,-0.037981678602585674,-0.7235827746185618,-0.6264372621669066,-0.30786212039405497,0.3176096331973151,-0.5074722333504106,-0.5332629118858997,-0.15468788000758626,-0.9910031447727659,-0.8257868505660637,-0.24250926095911182,0.24640255794432775
pvalue,0.8868499553799001,0.01685438440843934,9.999999999999998e-21,0.9620183213974143,0.2764172253814381,0.37356273783309335,0.6921378796059451,0.682390366802685,0.4925277666495894,0.4667370881141004,0.8453121199924137,0.008996855227234144,0.17421314943393626,0.7574907390408882,0.7535974420556724
stderr,3.89742408877327,0.36157316845152787,0.0,0.029096615984897465,0.15821730853942512,0.3774509697567724,0.2477702274381894,0.3625205481269476,0.1556614334281333,0.02058129141075571,0.15264711134304781,0.0333011483951315,0.049485671145775734,0.05515156914175656,0.033970050628216744
